Country,State,State Code
Panama,Los Santos,PAN.1919
Panama,Ngäbe Buglé,PAN.19110
Panama,Panamá,PAN.19111
Panama,Panamá Oeste,PAN.19112
Panama,Veraguas,PAN.19113
Peru,Amazonas,PER.1952328
Peru,Ancash,PER.1952329
Peru,Apurímac,PER.1952330
Peru,Arequipa,PER.1952331
Peru,Ayacucho,PER.1952332
Peru,Cajamarca,PER.1952333
Peru,Callao,PER.1952334
Peru,Cusco,PER.1952335
Peru,Huancavelica,PER.1952336
Peru,Huánuco,PER.1952337
Peru,Ica,PER.1952338
Peru,Junín,PER.1952339
Peru,La Libertad,PER.1952340
Peru,Lambayeque,PER.1952341
Peru,Lima,PER.1952342
Peru,Loreto,PER.1952343
Peru,Madre de Dios,PER.1952344
Peru,Moquegua,PER.1952345
Peru,Pasco,PER.1952346
Peru,Piura,PER.1952347
Peru,Puno,PER.1952348
Peru,San Martín,PER.1952349
Peru,Tacna,PER.1952350
Peru,Tumbes,PER.1952351
Peru,Ucayali,PER.1952352
Philippines,Bangsamoro Autonomous Region in Muslim Mindanao,PHL.1961
Philippines,Cordillera Administrative Region,PHL.1962
Philippines,National Capital Region,PHL.1963
Philippines,Region 6,PHL.1964
Philippines,Region 7,PHL.1965
Philippines,Region 1,PHL.1966
Philippines,Region 10,PHL.1967
Philippines,Region 11,PHL.1968
Philippines,Region 12,PHL.1969
Philippines,Region 13,PHL.19610
Philippines,Region 2,PHL.19611
Philippines,Region 3,PHL.19612
Philippines,Region 4-A,PHL.19613
Philippines,Region 4-B,PHL.19614
Philippines,Region 5,PHL.19615
Philippines,Region 8,PHL.19616
Philippines,Region 9,PHL.19617
Palau,Administrative unit not available,PLW.1892278
Papua New Guinea,Bougainville,PNG.1921
Papua New Guinea,Central,PNG.1922
Papua New Guinea,Chimbu,PNG.1923
Papua New Guinea,East New Britain,PNG.1924
Papua New Guinea,East Sepik,PNG.1925
Papua New Guinea,Eastern Highlands,PNG.1926
Papua New Guinea,Enga,PNG.1927
Papua New Guinea,Gulf,PNG.1928
Papua New Guinea,Hela,PNG.1929
Papua New Guinea,Jiwaka,PNG.19210
Papua New Guinea,Madang,PNG.19211
Papua New Guinea,Manus,PNG.19212
Papua New Guinea,Milne Bay,PNG.19213
Papua New Guinea,Morobe,PNG.19214
Papua New Guinea,National Capital District,PNG.19215
Papua New Guinea,New Ireland,PNG.19216
Papua New Guinea,Northern,PNG.19217
Papua New Guinea,Sandaun,PNG.19218
Papua New Guinea,Southern Highlands,PNG.19219
Papua New Guinea,West New Britain,PNG.19220
Papua New Guinea,Western,PNG.19221
Papua New Guinea,Western Highlands,PNG.19222
Poland,Dolnoslaskie,POL.1982370
Poland,Kujawsko-Pomorskie,POL.1982371
Poland,Lodzkie,POL.1982372
Poland,Lubeiskie,POL.1982373
Poland,Lubuskie,POL.1982374
Poland,Malopolske,POL.1982375
Poland,Mazowieckie,POL.1982376
Poland,Opolskie,POL.1982377
Poland,Podkarpackie,POL.1982378
Poland,Podlaskie,POL.1982379
Poland,Pomorskie,POL.1982380
Poland,Slaskie,POL.1982381
Poland,Swietokrzyskie,POL.1982382
Poland,Warminsko-Mazurskie,POL.1982383
Poland,Wielkopolskie,POL.1982384
Poland,Zachodnio-Pomorskie,POL.1982385
D. P. R. of Korea,Chagang-do,PRK.671054
D. P. R. of Korea,Hamgyong-bukto,PRK.671058
D. P. R. of Korea,Hamgyong-namdo,PRK.671062
D. P. R. of Korea,Hwanghae-bukto,PRK.671059
D. P. R. of Korea,Hwanghae-namdo,PRK.671063
D. P. R. of Korea,Kaesong-si,PRK.671055
D. P. R. of Korea,Kangwon-do,PRK.671056
D. P. R. of Korea,P'yongan-bukto,PRK.671060
D. P. R. of Korea,P'yongan-namdo,PRK.671064
D. P. R. of Korea,P'yongyang-si,PRK.671061
D. P. R. of Korea,Yanggang-do,PRK.671065
Portugal,Madeira,PRT.151151
Portugal,Aveiro,PRT.1992386
Portugal,Beja,PRT.1992387
Portugal,Braga,PRT.1992388
Portugal,Braganca,PRT.1992389
Portugal,Castelo Branco,PRT.1992390
Portugal,Coimbra,PRT.1992391
Portugal,Evora,PRT.1992392
Portugal,Faro,PRT.1992393
Portugal,Guarda,PRT.1992394
Portugal,Leiria,PRT.1992405
Portugal,Lisboa,PRT.1992406
Portugal,Portalegre,PRT.1992407
Portugal,Porto,PRT.1992408
Portugal,Santarem,PRT.1992409
Portugal,Setubal,PRT.1992410
Portugal,Viana Do Castelo,PRT.1992411
Portugal,Vila Real,PRT.1992412
Portugal,Viseu,PRT.1992413
Portugal,Azores,PRT.7457874578
Paraguay,Alto Paraguay,PRY.1942311
Paraguay,Alto Parana,PRY.1942312
Paraguay,Amambay,PRY.1942313
Paraguay,Boqueron,PRY.1942314
Paraguay,Caaguazu,PRY.1942315
Paraguay,Caazapa,PRY.1942316
Paraguay,Canindeyu,PRY.1942317
Paraguay,Central,PRY.1942318
Paraguay,Concepcion,PRY.1942319
Paraguay,Cordillera,PRY.1942320
Paraguay,Guaira,PRY.1942321
Paraguay,Itapua,PRY.1942322
Paraguay,Misiones,PRY.1942323
Paraguay,Neembucu,PRY.1942324
Paraguay,Paraguari,PRY.1942325
Paraguay,Presidente Hayes,PRY.1942326
Paraguay,San Pedro,PRY.1942327
West Bank and Gaza,Al Khalil (Hebron),PSE.913394
West Bank and Gaza,Al Quds (Jerusalem),PSE.913395
West Bank and Gaza,Ariha (Jericho),PSE.913396
West Bank and Gaza,Bethlehem,PSE.913397
West Bank and Gaza,Deir al Balah,PSE.911291
West Bank and Gaza,Gaza,PSE.911292
West Bank and Gaza,Jabalya,PSE.911293
West Bank and Gaza,Jenin,PSE.913398
West Bank and Gaza,Khan Yunis,PSE.911294
West Bank and Gaza,Nablus,PSE.913399
West Bank and Gaza,Qalqiliya,PSE.913400
West Bank and Gaza,Rafah,PSE.911295
West Bank and Gaza,Ramallah,PSE.913401
West Bank and Gaza,Salfit,PSE.913402
West Bank and Gaza,Tubas,PSE.913403
West Bank and Gaza,Tulkarm,PSE.913404
Qatar,Ad Dawhah,QAT.2012422
Qatar,Al-wakrah,QAT.2012426
Qatar,Al Ghuwayriyah,QAT.2012423
Qatar,Al Jumayliyah,QAT.2012424
Qatar,Al Khawr,QAT.2012425
Qatar,Ar Rayyan,QAT.2012427
Qatar,Ash Shamal,QAT.2012428
Qatar,Jarayan Al Batnah,QAT.2012429
Qatar,Umm Salal,QAT.2012430
Romania,Alba,ROU.2032446
Romania,Arad,ROU.2032447
Romania,Arges,ROU.2032448
Romania,Bacau,ROU.2032449
Romania,Bihor,ROU.2032450
Romania,Bistrita-nasaud,ROU.2032451
Romania,Botosani,ROU.2032452
Romania,Braila,ROU.2032453
Romania,Brasov,ROU.2032454
Romania,Bucuresti,ROU.2032455
Romania,Buzau,ROU.2032456
Romania,Calarasi,ROU.2032457
Romania,Caras-severin,ROU.2032458
Romania,Cluj,ROU.2032459
Romania,Constanta,ROU.2032460
Romania,Covasna,ROU.2032461
Romania,Dimbovita,ROU.2032462
Romania,Dolj,ROU.2032463
Romania,Galati,ROU.2032464
Romania,Giurgiu,ROU.2032465
Romania,Gorj,ROU.2032466
Romania,Harghita,ROU.2032467
Romania,Hunedoara,ROU.2032468
Romania,Ialomita,ROU.2032469
Romania,Iasi,ROU.2032470
Romania,Maramures,ROU.2032471
Romania,Mehedinti,ROU.2032472
Romania,Mures,ROU.2032473
Romania,Neamt,ROU.2032474
Romania,Olt,ROU.2032475
Romania,Prahova,ROU.2032476
Romania,Salaj,ROU.2032477
Romania,Satu Mare,ROU.2032478
Romania,Sibiu,ROU.2032479
Romania,Suceava,ROU.2032480
Romania,Teleorman,ROU.2032481
Romania,Timis,ROU.2032482
Romania,Tulcea,ROU.2032483
Romania,Vaslui,ROU.2032484
Romania,Vilcea,ROU.2032485
Romania,Vrancea,ROU.2032486
Russian Federation,Adygeya Rep.,RUS.2042487
Russian Federation,Aginskiy Buryatskiy A. Okrug,RUS.2042488
Russian Federation,Altay Rep.,RUS.2042489
Russian Federation,Altayskiy Kray,RUS.2042490
Russian Federation,Amurskaya Oblast,RUS.2042491
Russian Federation,Arkhangelskaya Oblast,RUS.2042492
Russian Federation,Astrakhanskaya Oblast,RUS.2042493
Russian Federation,Bashkortostan Rep.,RUS.2042494
Russian Federation,Belgorodskaya Oblast,RUS.2042495
Russian Federation,Bryanskaya Oblast,RUS.2042496
Russian Federation,Buryatiya Rep.,RUS.2042497
Russian Federation,Chechnya Rep.,RUS.2042498
Russian Federation,Chelyabinskaya Oblast,RUS.2042499
Russian Federation,Chitinskaya Oblast,RUS.2042500
Russian Federation,Chukotskiy Okrug,RUS.2042501
Russian Federation,Chuvashiya Rep.,RUS.2042502
Russian Federation,Dagestan Rep.,RUS.2042503
Russian Federation,Evenkiyskiy Okrug,RUS.2042504
Russian Federation,Ingushetiya Rep.,RUS.2042505
Russian Federation,Irkutskaya Oblast,RUS.2042506
Russian Federation,Ivanovskaya Oblast,RUS.2042507
Russian Federation,Kabardino-balkariya Rep.,RUS.2042508
Russian Federation,Kaliningradskaya Oblast,RUS.2042509
Russian Federation,Kalmykiya Rep.,RUS.2042510
Russian Federation,Kaluzhskaya Oblast,RUS.2042511
Russian Federation,Kamchatskaya Oblast,RUS.2042512
Russian Federation,Karatchayevo-cherkesiya Rep.,RUS.2042513
Russian Federation,Karelya Rep.,RUS.2042514
Russian Federation,Kemerovskaya Oblast,RUS.2042515
Russian Federation,Khabarovskiy Kray,RUS.2042516
Russian Federation,Khakasiya Rep.,RUS.2042517
Russian Federation,Khanty-mansyiskiy Okrug,RUS.2042518
Russian Federation,Kirovskaya Oblast,RUS.2042519
Russian Federation,Komi-permyatskiy Okrug,RUS.2042521
Russian Federation,Komi Rep.,RUS.2042520
Russian Federation,Koryakskiy Okrug,RUS.2042522
Russian Federation,Kostromskaya Oblast,RUS.2042523
Russian Federation,Krasnodarskiy Kray,RUS.2042524
Russian Federation,Krasnoyarskiy Kray,RUS.2042525
Russian Federation,Kurganskaya Oblast,RUS.2042526
Russian Federation,Kurskaya Oblast,RUS.2042527
Russian Federation,Leningradskaya Oblast,RUS.2042529
Russian Federation,Lipetskaya Oblast,RUS.2042530
Russian Federation,Magadanskaya Oblast,RUS.2042531
Russian Federation,Mariy-el Rep.,RUS.2042532
Russian Federation,Mordoviya Rep.,RUS.2042533
Russian Federation,Moskovskaya Oblast,RUS.2042534
Russian Federation,Moskva,RUS.2042535
Russian Federation,Murmanskaya Oblast,RUS.2042536
Russian Federation,Name Unknown,RUS.2042537
Russian Federation,Nenetskiy Okrug,RUS.2042538
Russian Federation,Nizhegorodskaya Oblast,RUS.2042539
Russian Federation,Novgorodskaya Oblast,RUS.2042540
Russian Federation,Novosibirskaya Oblast,RUS.2042541
Russian Federation,Omskaya Oblast,RUS.2042542
Russian Federation,Orenburgskaya Oblast,RUS.2042543
Russian Federation,Orlovskaya Oblast,RUS.2042544
Russian Federation,Penzenskaya Oblast,RUS.2042545
Russian Federation,Permskaya Oblast,RUS.2042546
Russian Federation,Primorskiy Kray,RUS.2042547
Russian Federation,Pskovskaya Oblast,RUS.2042548
Russian Federation,Rostovskaya Oblast,RUS.2042549
Russian Federation,Ryazanskaya Oblast,RUS.2042550
Russian Federation,Sakha Rep.,RUS.2042551
Russian Federation,Sakhalinskaya Oblast,RUS.2042552
Russian Federation,Samarskaya Oblast,RUS.2042553
Russian Federation,Sankt-peterburg,RUS.2042554
Russian Federation,Saratovskaya Oblast,RUS.2042555
Russian Federation,Severnaya Osetiya-alaniya Rep.,RUS.2042556
Russian Federation,Smolenskaya Oblast,RUS.2042557
Russian Federation,Stavropolskiy Kray,RUS.2042558
Russian Federation,Sverdlovskaya Oblast,RUS.2042559
Russian Federation,Tambovskaya Oblast,RUS.2042560
Russian Federation,Tatarstan Rep.,RUS.2042561
Russian Federation,Taymyrskiy Okrug,RUS.2042562
Russian Federation,Tomskaya Oblast,RUS.2042563
Russian Federation,Tulskaya Oblast,RUS.2042564
Russian Federation,Tverskaya Oblast,RUS.2042565
Russian Federation,Tyumenskaya Oblast,RUS.2042566
Russian Federation,Tyva Rep.,RUS.2042567
Russian Federation,Udmurtiya Rep.,RUS.2042568
Russian Federation,Ulyanovskaya Oblast,RUS.2042569
Russian Federation,Ustordynskiy Buryatskiy Okrug,RUS.2042570
Russian Federation,Vladimirskaya Oblast,RUS.2042571
Russian Federation,Volgogradskaya Oblast,RUS.2042572
Russian Federation,Vologodskaya Oblast,RUS.2042573
Russian Federation,Voronezhskaya Oblast,RUS.2042574
Russian Federation,Yamalo-nenetskiy Okrug,RUS.2042575
Russian Federation,Yaroslavskaya Oblast,RUS.2042576
Russian Federation,Yevreyskaya A. Oblast,RUS.2042577
Rwanda,East/Iburasirazuba,RWA.20521969
Rwanda,Kigali City/Umujyi wa Kigali,RWA.20521970
Rwanda,North/Amajyaruguru,RWA.20521971
Rwanda,South/Amajyepfo,RWA.20521972
Rwanda,West/Iburengerazuba,RWA.20521973
Saudi Arabia,`Asīr,SAU.2151
Saudi Arabia,Al Bāhah,SAU.2152
Saudi Arabia,Al Ḥudūd ash Shamāliyah,SAU.2153
Saudi Arabia,Al Jawf,SAU.2154
Saudi Arabia,Al Madīnah,SAU.2155
Saudi Arabia,Al Qaṣīm,SAU.2156
Saudi Arabia,Ar Riyāḍ,SAU.2157
Saudi Arabia,Ash Sharqīyah,SAU.2158
Saudi Arabia,Ḥā'il,SAU.2159
Saudi Arabia,Jīzan,SAU.21510
Saudi Arabia,Makkah,SAU.21511
Saudi Arabia,Najrān,SAU.21512
Saudi Arabia,Tabūk,SAU.21513
Sudan,Al Jazeera,SDN.62745
Sudan,Blue Nile,SDN.62749
Sudan,Gadaref,SDN.668805
Sudan,Kassala,SDN.668783
Sudan,Khartoum,SDN.62753
Sudan,Nile,SDN.62761
Sudan,Northern,SDN.62755
Sudan,Northern Darfur,SDN.62757
Sudan,Northern Kordofan,SDN.668784
Sudan,Red Sea,SDN.640772
Sudan,Sennar,SDN.62762
Sudan,Southern Darfur,SDN.62764
Sudan,Southern Kordofan,SDN.64150
Sudan,Western Darfur,SDN.62769
Sudan,White Nile,SDN.62770
Senegal,Dakar,SEN.2171
Senegal,Diourbel,SEN.2172
Senegal,Fatick,SEN.2173
Senegal,Kaffrine,SEN.2174
Senegal,Kaolack,SEN.2175
Senegal,Kédougou,SEN.2176
Senegal,Kolda,SEN.2177
Senegal,Louga,SEN.2178
Senegal,Matam,SEN.2179
Senegal,Saint-Louis,SEN.21710
Senegal,Sédhiou,SEN.21711
Senegal,Tambacounda,SEN.21712
Senegal,Thiès,SEN.21713
Senegal,Ziguinchor,SEN.21714
Singapore,Ang Mo Kio-cheng San,SGP.2222658
Singapore,Bukit Timah,SGP.2222659
Singapore,Central Singapore,SGP.2222660
Singapore,Hougang,SGP.2222661
Singapore,Marine Parade,SGP.2222662
Singapore,Northeast,SGP.2222663
Singapore,Potong Pasir,SGP.2222664
Singapore,Sembawang-hong Kah,SGP.2222665
Singapore,Tanjong Pagar,SGP.2222666
Solomon Islands,Administrative unit not available,SLB.2252687
El Salvador,Ahuachapan,SLV.751184
El Salvador,Cabanas,SLV.751185
El Salvador,Chalatenango,SLV.751186
El Salvador,Cuscatlan,SLV.751187
El Salvador,La Libertad,SLV.751188
El Salvador,La Paz,SLV.751189
El Salvador,La Union,SLV.751190
El Salvador,Morazan,SLV.751191
El Salvador,San Miguel,SLV.751192
El Salvador,San Salvador,SLV.751193
El Salvador,San Vicente,SLV.751194
El Salvador,Santa Ana,SLV.751195
El Salvador,Sonsonate,SLV.751196
El Salvador,Usulutan,SLV.751197
San Marino,Administrative unit not available,SMR.2132619
Somalia,Awdal,SOM.2262688
Somalia,Bakool,SOM.2262689
Somalia,Banadir,SOM.2262692
Somalia,Bari,SOM.2262690
Somalia,Bay,SOM.2262691
Somalia,Galgaduud,SOM.2262693
Somalia,Gedo,SOM.2262694
Somalia,Hiraan,SOM.2262695
Somalia,Juba Dhexe,SOM.2262698
Somalia,Juba Hoose,SOM.2262696
Somalia,Mudug,SOM.2262700
Somalia,Nugaal,SOM.2262701
Somalia,Sanaag,SOM.2262702
Somalia,Shabelle Dhexe,SOM.2262699
Somalia,Shabelle Hoose,SOM.2262697
Somalia,Sool,SOM.2262703
Somalia,Togdheer,SOM.2262704
Somalia,Woqooyi Galbeed,SOM.2262705
Serbia,Borski,SRB.264825371
Serbia,Branicevski,SRB.264825372
Serbia,Grad Beograd,SRB.264825373
Serbia,Jablanicki,SRB.264825374
Serbia,Juzno-backi,SRB.264825375
Serbia,Juzno-banatski,SRB.264825376
Serbia,Kolubarski,SRB.264825377
Serbia,Macvanski,SRB.264825381
Serbia,Moravicki,SRB.264825382
Serbia,Nisavski,SRB.264825383
Serbia,Pcinjski,SRB.264825384
Serbia,Pirotski,SRB.264825386
Serbia,Podunavski,SRB.264825387
Serbia,Pomoravski,SRB.264825388
Serbia,Rasinski,SRB.264825390
Serbia,Raski,SRB.264825391
Serbia,Severno-backi,SRB.264825392
Serbia,Severno-banatski,SRB.264825393
Serbia,Srednje-banatski,SRB.264825394
Serbia,Sremski,SRB.264825395
Serbia,Sumadijski,SRB.264825396
Serbia,Toplicki,SRB.264825397
Serbia,Zajecarski,SRB.264825398
Serbia,Zapadno-backi,SRB.264825399
Serbia,Zlatiborski,SRB.264825400
São Tomé and Príncipe,Principe,STP.2142620
São Tomé and Príncipe,Sao Tome,STP.2142621
Suriname,Brokopondo,SUR.2332771
Suriname,Commewijne,SUR.2332772
Suriname,Coronie,SUR.2332773
Suriname,Marowijne,SUR.2332774
Suriname,Nickerie,SUR.2332775
Suriname,Para,SUR.2332776
Suriname,Paramaribo,SUR.2332777
Suriname,Saramacca,SUR.2332778
Suriname,Sipaliwini,SUR.2332779
Suriname,Wanica,SUR.2332780
Slovak Republic,Banska Bystrica,SVK.2232667
Slovak Republic,Bratislava,SVK.2232668
Slovak Republic,Kosice,SVK.2232669
Slovak Republic,Nitra,SVK.2232670
Slovak Republic,Presov,SVK.2232671
Slovak Republic,Trencin,SVK.2232672
Slovak Republic,Trnava,SVK.2232673
Slovak Republic,Zilna,SVK.2232674
Slovenia,Gorenjska,SVN.2242675
Slovenia,Goriska,SVN.2242676
Slovenia,Jugovzodna Slovenija,SVN.2242677
Slovenia,Koroska,SVN.2242678
Slovenia,Notranjsko-kraska,SVN.2242679
Slovenia,Obalno-kraska,SVN.2242680
Slovenia,Osrednjeslovenska,SVN.2242681
Slovenia,Podravska,SVN.2242682
Slovenia,Pomurska,SVN.2242683
Slovenia,Savinjska,SVN.2242684
Slovenia,Spodnjeposavska,SVN.2242685
Slovenia,Zasavska,SVN.2242686
Sweden,Blekinge Laen,SWE.2362786
Sweden,Dalarnas Laen,SWE.2362787
Sweden,Gaevleborgs Laen,SWE.2362788
Sweden,Gotlands Laen,SWE.2362789
Sweden,Hallands Laen,SWE.2362790
Sweden,Jaemtlands Laen,SWE.2362791
Sweden,Joenkoepings Laen,SWE.2362792
Sweden,Kalmar Laen,SWE.2362793
Sweden,Kronobergs Laen,SWE.2362794
Sweden,Norrbottens Laen,SWE.2362795
Sweden,Oerebro Laen,SWE.2362796
Sweden,Oestergoetlands Laen,SWE.2362797
Sweden,Skaane Laen,SWE.2362798
Sweden,Soedermanlands Laen,SWE.2362799
Sweden,Stockholms Laen,SWE.2362800
Sweden,Uppsala Laen,SWE.2362801
Sweden,Vaermlands Laen,SWE.2362802
Sweden,Vaesterbottens Laen,SWE.2362803
Sweden,Vaesternorrlands Laen,SWE.2362804
Sweden,Vaestmanlands Laen,SWE.2362805
Sweden,Vaestra Goetalands Laen,SWE.2362806
Eswatini,Hhohho,SWZ.2352782
Eswatini,Lubombo,SWZ.2352783
Eswatini,Manzini,SWZ.2352784
Eswatini,Shiselweni,SWZ.2352785
Seychelles,Aldabra,SYC.22061135
Seychelles,Alphonse,SYC.22061136
Seychelles,Anse Aux Pins,SYC.22061137
Seychelles,Anse Boileau,SYC.22061138
Seychelles,Anse Etoile,SYC.22061139
Seychelles,Anse Royale,SYC.22061140
Seychelles,Aride,SYC.22061141
Seychelles,Assumption,SYC.22061142
Seychelles,Astove,SYC.22061143
Seychelles,Au Cap,SYC.22061144
Seychelles,Baie Lazare,SYC.22061145
Seychelles,Beau Vallon,SYC.22061146
Seychelles,Bel Air,SYC.22061147
Seychelles,Belombre,SYC.22061148
Seychelles,Bijoutier,SYC.22061149
Seychelles,Bird,SYC.22061150
Seychelles,Cascade,SYC.22061153
Seychelles,Cerf Island,SYC.22061154
Seychelles,Coetivy,SYC.22061207
Seychelles,Conception,SYC.22061155
Seychelles,Cosmoledo,SYC.22061156
Seychelles,Cousin,SYC.22061157
Seychelles,Cousine,SYC.22061158
Seychelles,Curieuse,SYC.22061159
Seychelles,Darros,SYC.22061160
Seychelles,Denis,SYC.22061161
Seychelles,Desnoeufs,SYC.22061162
Seychelles,Desroches,SYC.22061163
Seychelles,English River,SYC.22061164
Seychelles,Farquhar,SYC.22061165
Seychelles,Felicite,SYC.22061166
Seychelles,Fregate,SYC.22061167
Seychelles,Glacis,SYC.22061168
Seychelles,Grand Anse Mahe,SYC.22061169
Seychelles,Grande Soeur,SYC.22061170
Seychelles,Ile du Sud,SYC.22061174
Seychelles,La Digue,SYC.22061178
Seychelles,Les Mamelles,SYC.22061179
Seychelles,Marie-Louise,SYC.22061182
Seychelles,Mont Buxton,SYC.22061183
Seychelles,Mont Fleuri,SYC.22061184
Seychelles,North Island,SYC.22061186
Seychelles,Petite Soeur,SYC.22061187
Seychelles,Plaisance,SYC.22061188
Seychelles,Platte,SYC.22061189
Seychelles,Pointe Larue,SYC.22061190
Seychelles,Poivre,SYC.22061191
Seychelles,Port Glaud,SYC.22061192
Seychelles,Praslin,SYC.22061193
Seychelles,Providence,SYC.22061194
Seychelles,Remire,SYC.22061195
Seychelles,Roche Caiman,SYC.22061196
Seychelles,Silhouette,SYC.22061199
Seychelles,St Louis,SYC.22061200
Seychelles,St. Francois,SYC.22061201
Seychelles,St. Joseph Atoll,SYC.22061202
Seychelles,St. Pierre,SYC.22061203
Seychelles,Ste Anne,SYC.22061204
Seychelles,Takamaka,SYC.22061205
Seychelles,Therese,SYC.22061206
Syrian Arab Republic,Al Ḥasakah,SYR.2381
Syrian Arab Republic,Aleppo,SYR.2382
Syrian Arab Republic,Ar Raqqah,SYR.2383
Syrian Arab Republic,As Suwaydā',SYR.2384
Syrian Arab Republic,Damascus,SYR.2385
Syrian Arab Republic,Dar`ā,SYR.2386
Syrian Arab Republic,Dayr az Zawr,SYR.2387
Syrian Arab Republic,Hama,SYR.2388
Syrian Arab Republic,Ḥimṣ,SYR.2389
Syrian Arab Republic,Idlib,SYR.23810
Syrian Arab Republic,Latakia,SYR.23811
Syrian Arab Republic,Quneitra,SYR.23812
Syrian Arab Republic,Rif Dimashq,SYR.23813
Syrian Arab Republic,Ţarţūs,SYR.23814
Chad,Barh el Ghazel,TCD.501
Chad,Batha,TCD.502
Chad,Borkou,TCD.503
Chad,Chari-Baguirmi,TCD.504
Chad,Ennedi Est,TCD.505
Chad,Ennedi Ouest,TCD.506
Chad,Guéra,TCD.507
Chad,Hadjer-Lamis,TCD.508
Chad,Kanem,TCD.509
Chad,Lac,TCD.5010
Chad,Logone Occidental,TCD.5011
Chad,Logone Oriental,TCD.5012
Chad,Mandoul,TCD.5013
Chad,Mayo-Kebbi Est,TCD.5014
Chad,Mayo-Kebbi Ouest,TCD.5015
Chad,Moyen-Chari,TCD.5016
Chad,Ouaddaï,TCD.5017
Chad,Salamat,TCD.5018
Chad,Sila,TCD.5019
Chad,Tandjilé,TCD.5020
Chad,Tibesti,TCD.5021
Chad,Ville de N'Djamena,TCD.5022
Chad,Wadi Fira,TCD.5023
Togo,Centrale,TGO.2432970
Togo,Kara,TGO.2432971
Togo,Maritime,TGO.2432972
Togo,Plateaux,TGO.2432973
Togo,Savanes,TGO.2432974
Thailand,Amnat Charoen,THA.2402851
Thailand,Ang Thong,THA.2402852
Thailand,Bangkok,THA.2402853
Thailand,Buriram,THA.2402854
Thailand,Chachoengsao,THA.2402855
Thailand,Chainat,THA.2402856
Thailand,Chaiyaphum,THA.2402857
Thailand,Chanthaburi,THA.2402858
Thailand,Chiang Mai,THA.2402859
Thailand,Chiang Rai,THA.2402860
Thailand,Chonburi,THA.2402861
Thailand,Chumphon,THA.2402862
Thailand,Kalasin,THA.2402863
Thailand,Kampaeng Phet,THA.2402864
Thailand,Kanchanaburi,THA.2402865
Thailand,Khon Kaen,THA.2402866
Thailand,Krabi,THA.2402867
Thailand,Lampang,THA.2402868
Thailand,Lamphun,THA.2402869
Thailand,Loei,THA.2402870
Thailand,Lopburi,THA.2402871
Thailand,Mae Hong Son,THA.2402872
Thailand,Maha Sarakham,THA.2402873
Thailand,Mukdahan,THA.2402874
Thailand,Nakhon Nayok,THA.2402875
Thailand,Nakhon Pathom,THA.2402876
Thailand,Nakhon Phanom,THA.2402877
Thailand,Nakhon Ratchasima,THA.2402878
Thailand,Nakhon Sawan,THA.2402879
Thailand,Nakhon Si Thammarat,THA.2402880
Thailand,Nan,THA.2402881
Thailand,Narathiwat,THA.2402882
Thailand,Nong Bua Lamphu,THA.2402883
Thailand,Nong Khai,THA.2402884
Thailand,Nonthaburi,THA.2402885
Thailand,Pathum Thani,THA.2402886
Thailand,Pattani,THA.2402887
Thailand,Phachinburi,THA.2402888
Thailand,Phangnga,THA.2402889
Thailand,Phatthalung,THA.2402890
Thailand,Phayao,THA.2402891
Thailand,Phetchabun,THA.2402892
Thailand,Phetchaburi,THA.2402893
Thailand,Phichit,THA.2402894
Thailand,Phitsanulok,THA.2402895
Thailand,Phra Nakhon Si Ayudhya,THA.2402896
Thailand,Phrae,THA.2402897
Thailand,Phuket,THA.2402898
Thailand,Prachuap Khilikhan,THA.2402899
Thailand,Ranong,THA.2402900
Thailand,Ratchaburi,THA.2402901
Thailand,Rayong,THA.2402902
Thailand,Roi Et,THA.2402903
Thailand,Sa Kaeo,THA.2402904
Thailand,Sakon Nakhon,THA.2402905
Thailand,Samut Prakarn,THA.2402906
Thailand,Samut Sakhon,THA.2402907
Thailand,Samut Songkham,THA.2402908
Thailand,Saraburi,THA.2402909
Thailand,Satun,THA.2402910
Thailand,Si Saket,THA.2402911
Thailand,Singburi,THA.2402912
Thailand,Songkhla,THA.2402913
Thailand,Sukhothai,THA.2402914
Thailand,Suphanburi,THA.2402915
Thailand,Surat Thani,THA.2402916
Thailand,Surin,THA.2402917
Thailand,Tak,THA.2402918
Thailand,Trad,THA.2402919
Thailand,Trang,THA.2402920
Thailand,Ubon Ratchathani,THA.2402921
Thailand,Udon Thani,THA.2402922
Thailand,Uthai Thani,THA.2402923
Thailand,Uttaradit,THA.2402924
Thailand,Yala,THA.2402925
Thailand,Yasothon,THA.2402926
Tajikistan,Badakhshan Autonomous Mountainous Region,TJK.2391
Tajikistan,Cities and districts of the republican subordination,TJK.2392
Tajikistan,Dushanbe,TJK.2393
Tajikistan,Khatlon Province,TJK.2394
Tajikistan,Sughd Province,TJK.2395
Turkmenistan,Ahal,TKM.250147323
Turkmenistan,Balkan,TKM.250147322
Turkmenistan,Chardzhou,TKM.2503097
Turkmenistan,Mary,TKM.2503099
Turkmenistan,Tashauz,TKM.2503100
Timor-Leste,Aileu,TLS.2422957
Timor-Leste,Ainaro,TLS.2422958
Timor-Leste,Baucau,TLS.2422959
Timor-Leste,Bobonaro,TLS.2422960
Timor-Leste,Covalima,TLS.2422961
Timor-Leste,Dili,TLS.2422962
Timor-Leste,Ermera,TLS.2422963
Timor-Leste,Lautem,TLS.2422964
Timor-Leste,Liquica,TLS.2422965
Timor-Leste,Manatuto,TLS.2422966
